zona,id_cont,calle,altura,capacidad,ruta,turno,lat,long,the_geom,cartodb_id,created_at,updated_at
1,S/N,PASTEUR,681,3200,RDCLM19,MAÑANA,-34.601406,-58.399739,0101000020E6100000C6F7C5A52A334DC020CF2EDFFA4C41C0,3328,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"RAVIGNANI, EMILIO, DR.",2273,3200,,,-34.577338,-58.434251,0101000020E6100000AEA0698995374DC0785E2A36E64941C0,2209,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,1270,3200,RDCLM13,MAÑANA,-34.595729,-58.385204,0101000020E6100000EA245B5D4E314DC0AF230ED9404C41C0,2824,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CERRITO,348,3200,RDCLN09,NOCHE,-34.604502,-58.382212,0101000020E6100000C311A452EC304DC0EC2E5052604D41C0,4305,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TUCUMAN,1200,3200,RDCLN09,NOCHE,-34.601557,-58.383766,0101000020E61000008BA8893E1F314DC006D7DCD1FF4C41C0,4346,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"YRIGOYEN, HIPOLITO",1778,3200,RDCLN07,NOCHE,-34.61031,-58.39142,0101000020E61000000A80F10C1A324DC0FC3559A31E4E41C0,4237,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,2672,3200,RDCLM20,MAÑANA,-34.604771,-58.404242,0101000020E6100000B7D5AC33BE334DC0DC48D922694D41C0,3404,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01148,CIUDAD DE LA PAZ,470,3200,,,-34.573379,-58.443167,0101000020E61000004ED53DB2B9384DC04A9BAA7B644941C0,1070,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00194,EL SALVADOR,4065,3200,,,-34.592728,-58.420271,0101000020E6100000863AAC70CB354DC035B6D782DE4B41C0,1350,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TALCAHUANO,1052,3200,RDCLM13,MAÑANA,-34.596414,-58.385755,0101000020E61000005EA27A6B60314DC03370404B574C41C0,2847,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00739,DEL LIBERTADOR AV.,2584,3200,,,-34.578945,-58.406962,0101000020E61000007D5BB05417344DC06397A8DE1A4A41C0,1209,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LARREA,1275,3200,RDCLM16,MAÑANA,-34.592467,-58.400114,0101000020E6100000FC5580EF36334DC0C87A6AF5D54B41C0,3081,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARMIENTO,1367,3200,RDCLN08,NOCHE,-34.60521,-58.38594,0101000020E6100000EF1B5F7B66314DC0289B7285774D41C0,276,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URIBURU,125,3200,RDCLM21,MAÑANA,-34.607991,-58.397723,0101000020E6100000FAEE5696E8324DC094A12AA6D24D41C0,3535,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,TUCUMAN,561,3200,RDCLN05,NOCHE,-34.600988,-58.374839,0101000020E6100000F7216FB9FA2F4DC0ECA4BE2CED4C41C0,4029,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALEM, LEANDRO N. AV.",705,3200,RDCLN01,NOCHE,-34.599315,-58.370679,0101000020E61000003128D368722F4DC049809A5AB64C41C0,3647,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CIUDAD DE LA PAZ,1464,3200,,,-34.56791,-58.452405,0101000020E610000000C63368E8394DC022895E46B14841C0,1083,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,2479,3200,RDCLM12,MAÑANA,-34.604618,-58.401839,0101000020E6100000F1A0D9756F334DC05649641F644D41C0,2737,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SAN BENITO DE PALERMO,1686,3200,,,-34.568024,-58.433306,0101000020E61000008E942D9276374DC0EBABAB02B54841C0,2285,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,2085,3200,RDCLM21,MAÑANA,-34.609404,-58.396066,0101000020E61000005D876A4AB2324DC09A0645F3004E41C0,3519,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"YRIGOYEN, HIPOLITO",1918,3200,RDCLM22,MAÑANA,-34.610491,-58.393703,0101000020E610000026AB22DC64324DC04DC0AF91244E41C0,3612,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,1133,3200,RDCLN07,NOCHE,-34.609049,-58.382513,0101000020E6100000BEA59C2FF6304DC0AC545051F54D41C0,4191,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1138,3200,RDCLN09,NOCHE,-34.603861,-58.382878,0101000020E6100000CF2D742502314DC0392A37514B4D41C0,4313,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIOBAMBA,750,3200,RDCLM18,MAÑANA,-34.600278,-58.394301,0101000020E6100000DAE3857478324DC01041D5E8D54C41C0,3239,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,2129,3200,RDCLM18,MAÑANA,-34.599663,-58.397924,0101000020E61000009225732CEF324DC085CFD6C1C14C41C0,3204,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1721,3200,RDCLN11,NOCHE,-34.604278,-58.391218,0101000020E6100000A3CD716E13324DC09DD843FB584D41C0,4495,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,962,3200,RDCLN11,NOCHE,-34.609035,-58.380003,0101000020E6100000E2B034F0A3304DC0478FDFDBF44D41C0,4507,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,11 DE SEPTIEMBRE DE 1888,2291,3200,,,-34.557102,-58.45255,0101000020E610000004E78C28ED394DC0A2444B1E4F4741C0,437,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARANA,1013,3200,RDCLM13,MAÑANA,-34.596868,-58.38828,0101000020E61000006FD8B628B3314DC0B403AE2B664C41C0,2813,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNIN,1016,3200,RDCLM17,MAÑANA,-34.596947,-58.397571,0101000020E6100000446B459BE3324DC0003961C2684C41C0,3140,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00521,DORREGO AV.,894,3200,,,-34.590936,-58.446886,0101000020E61000002785798F33394DC0B80375CAA34B41C0,1283,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00451,SANTA FE AV.,3942,3200,,,-34.583142,-58.419052,0101000020E610000065A9F57EA3354DC04776A565A44A41C0,2310,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,1616,3200,,,-34.56596,-58.452817,0101000020E610000053094FE8F5394DC00D6C9560714841C0,847,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00263,"SALGUERO, JERONIMO",1673,3200,,,-34.59083,-58.417274,0101000020E61000004DBC033C69354DC072BF4351A04B41C0,2254,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01059,DORREGO AV.,3000,3200,,,-34.573511,-58.428825,0101000020E6100000865AD3BCE3364DC0B972F6CE684941C0,1314,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00492,SCALABRINI ORTIZ AV.,2383,3200,,,-34.586352,-58.417692,0101000020E610000082E673EE76354DC0DBF813950D4B41C0,2397,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URIBURU JOSE E. Pres.,477,3200,RDCLM19,MAÑANA,-34.603565,-58.398296,0101000020E61000005610035DFB324DC05001309E414D41C0,3358,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PERON, JUAN DOMINGO, TTE. GENERAL",589,3200,RDCLN04,NOCHE,-34.605671,-58.374767,0101000020E61000005D4F745DF82F4DC05C9198A0864D41C0,3949,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"MOREAU DE JUSTO, ALICIA AV.",1102,3200,RDCLN01,NOCHE,-34.610218,-58.36629,0101000020E6100000096D3997E22E4DC01CB7989F1B4E41C0,3704,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PASO,537,3200,RDCLM19,MAÑANA,-34.602823,-58.403569,0101000020E6100000F7562426A8334DC06823D74D294D41C0,3319,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00470,SANTA FE AV.,4838,3200,,,-34.5778,-58.427971,0101000020E61000007651F4C0C7364DC07DD0B359F54941C0,2328,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VENEZUELA,487,3200,RDCLN02,NOCHE,-34.613674,-58.373064,0101000020E610000050A8A78FC02F4DC0E833A0DE8C4E41C0,3808,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORDOBA AV.,891,3200,RDCLN05,NOCHE,-34.59888,-58.379553,0101000020E6100000A20C553195304DC03F1D8F19A84C41C0,3989,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,JURAMENTO,1583,3200,,,-34.55722,-58.44867,0101000020E61000002159C0046E394DC0AC5626FC524741C0,1662,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,INDEPENDENCIA AV.,343,3200,RDCLN23,NOCHE,-34.617101,-58.370718,0101000020E6100000EE04FBAF732F4DC019AA622AFD4E41C0,4593,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"LOPEZ, VICENTE",1815,3200,RDCLM15,MAÑANA,-34.590715,-58.391068,0101000020E61000008D4127840E324DC0DA20938C9C4B41C0,136,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ZABALA,1959,3200,,,-34.565003,-58.445054,0101000020E61000001C7A8B87F7384DC02992AF04524841C0,2642,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,442,3200,RDCLM20,MAÑANA,-34.605153,-58.405617,0101000020E6100000CFD90242EB334DC0C4094CA7754D41C0,196,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,1350,3200,RDCLM13,MAÑANA,-34.59306,-58.393033,0101000020E6100000D89FC4E74E324DC06B48DC63E94B41C0,2796,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,LA PAMPA,2654,3200,,,-34.566323,-58.456628,0101000020E61000000D384BC9723A4DC07EFCA5457D4841C0,1741,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"UDAONDO, GUILLERMO AV.",1316,3200,,,-34.547459,-58.452886,0101000020E61000007B681F2BF8394DC05073F222134641C0,2540,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00378,"SALGUERO, JERONIMO",1863,3200,,,-34.588551,-58.414938,0101000020E61000000FEF39B01C354DC09983A0A3554B41C0,2261,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,COSTA RICA,4568,3200,,,-34.588997,-58.425878,0101000020E6100000FE0A992B83364DC09738F240644B41C0,1171,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PASTEUR,35,3200,RDCLM21,MAÑANA,-34.609195,-58.399101,0101000020E61000008466D7BD15334DC080F10C1AFA4D41C0,3482,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CASTELLI,396,3200,RDCLM20,MAÑANA,-34.604877,-58.404549,0101000020E61000009450FA42C8334DC0228D0A9C6C4D41C0,3381,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SOLER,5400,3200,,,-34.582279,-58.430733,0101000020E61000006B274A4222374DC0E412471E884A41C0,414,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,3 DE FEBRERO,1747,3200,,,-34.562558,-58.449206,0101000020E61000005F950B957F394DC0350D8AE6014841C0,449,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01011,AREVALO,2728,3200,,,-34.573304,-58.432332,0101000020E6100000D481ACA756374DC03F558506624941C0,667,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORRIENTES AV.,5354,3200,,,-34.598513,-58.440263,0101000020E6100000C651B9895A384DC08C9DF0129C4C41C0,1146,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,4221,3200,,,-34.544985,-58.471064,0101000020E610000056293DD34B3C4DC0C0E78711C24541C0,899,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORDOBA AV.,3959,3200,,,-34.597629,-58.422657,0101000020E61000007636E49F19364DC01212691B7F4C41C0,1108,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORDOBA AV.,4887,3200,,,-34.592228,-58.433021,0101000020E610000098BD6C3B6D374DC043E38920CE4B41C0,1120,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"HERNANDEZ, JOSE",1721,3200,,,-34.562149,-58.447318,0101000020E6100000C1745AB741394DC0533D997FF44741C0,1600,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,JURAMENTO,1715,3200,,,-34.558275,-58.450401,0101000020E6100000F88A6EBDA6394DC05396218E754741C0,1665,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ENTRE RIOS AV.,323,3200,RDCLN11,NOCHE,-34.612911,-58.391848,0101000020E61000006380441328324DC0E82D1EDE734E41C0,4519,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,1881,3200,RDCLM16,MAÑANA,-34.589479,-58.399904,0101000020E610000011C5E40D30334DC0E256410C744B41C0,149,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CHILE,578,3200,RDCLN23,NOCHE,-34.616106,-58.374309,0101000020E61000009ACC785BE92F4DC0486FB88FDC4E41C0,4580,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BOLIVAR,651,3200,RDCLN23,NOCHE,-34.615513,-58.373192,0101000020E61000007E9065C1C42F4DC0A5A14621C94E41C0,307,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"SUCRE, ANTONIO JOSE DE, MCAL.",2051,3200,,,-34.56199,-58.451788,0101000020E6100000D55C6E30D4394DC0EB56CF49EF4741C0,2505,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00527,DORREGO AV.,1184,3200,,,-34.587912,-58.445862,0101000020E6100000BB438A0112394DC086764EB3404B41C0,1289,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARRIBEÑOS,2197,3200,,,-34.557218,-58.450744,0101000020E6100000226FB9FAB1394DC00B5F5FEB524741C0,706,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,VIDAL,1685,3200,,,-34.567963,-58.457053,0101000020E6100000F4C473B6803A4DC0452BF702B34841C0,2579,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00665,REPUBLICA ARABE SIRIA,2985,3200,,,-34.580995,-58.413657,0101000020E610000078616BB6F2344DC0DC114E0B5E4A41C0,2219,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"SUCRE, ANTONIO JOSE DE, MCAL.",1949,3200,,,-34.561449,-58.450954,0101000020E61000000D0055DCB8394DC09BAF928FDD4741C0,2503,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"MOREAU DE JUSTO, ALICIA AV.",420,3200,RDCLN01,NOCHE,-34.602294,-58.367206,0101000020E61000008F72309B002F4DC0DC4944F8174D41C0,3685,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01199,SINCLAIR,3126,3200,,,-34.573716,-58.422841,0101000020E6100000373465A71F364DC09198A0866F4941C0,2444,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00875,MALABIA,2478,3200,,,-34.584617,-58.417592,0101000020E61000001E8997A773354DC0C3D7D7BAD44A41C0,1897,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ESMERALDA,1089,3200,RDCLN06,NOCHE,-34.595346,-58.378449,0101000020E61000001A1A4F0471304DC0F7E6374C344C41C0,4081,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PELLEGRINI, CARLOS",1337,3200,RDCLN06,NOCHE,-34.592402,-58.381536,0101000020E6100000921FF12BD6304DC0E10A28D4D34B41C0,4129,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CIUDAD DE LA PAZ,2370,3200,,,-34.560102,-58.459889,0101000020E610000023658BA4DD3A4DC04C361E6CB14741C0,1100,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AYACUCHO,1065,3200,RDCLM17,MAÑANA,-34.596277,-58.396062,0101000020E61000001C98DC28B2324DC0B22D03CE524C41C0,3128,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAVALLE,2033,3200,RDCLM19,MAÑANA,-34.603233,-58.395906,0101000020E610000024253D0CAD324DC01A6F2BBD364D41C0,3301,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARANDI,190,3200,RDCLM22,MAÑANA,-34.611517,-58.394735,0101000020E610000014CB2DAD86324DC059F96530464E41C0,3604,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,FOREST AV.,1274,3200,,,-34.577315,-58.46127,0101000020E61000001E5036E50A3B4DC0C03E3A75E54941C0,1408,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"SUCRE, ANTONIO JOSE DE, MCAL.",1600,3200,,,-34.559282,-58.447127,0101000020E61000004D1421753B394DC0E99E758D964741C0,2499,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,1624,3200,RDCLM13,MAÑANA,-34.595895,-58.390429,0101000020E61000007A34D593F9314DC0CA6C9049464C41C0,2838,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,1000,3200,RDCLN03,NOCHE,-34.609074,-58.380566,0101000020E61000001AFCFD62B6304DC0056C0723F64D41C0,3835,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ALVAREZ THOMAS AV.,50,3200,,,-34.582913,-58.445219,0101000020E61000006747AAEFFC384DC0E5B4A7E49C4A41C0,489,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"URIBURU JOSE E., Pres.",383,3200,RDCLM20,MAÑANA,-34.604928,-58.398123,0101000020E61000008864C8B1F5324DC0A437DC476E4D41C0,3445,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LIBERTAD,1367,3200,RDCLM14,MAÑANA,-34.592007,-58.384331,0101000020E610000064EB19C231314DC06500A8E2C64B41C0,131,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PACHECO DE MELO, JOSE ANDRES",1826,3200,RDCLM16,MAÑANA,-34.592392,-58.39322,0101000020E61000000A11700855324DC0BD344580D34B41C0,3086,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00434,SANTA FE AV.,3384,3200,,,-34.587314,-58.412856,0101000020E61000008BFA2477D8344DC0D13DEB1A2D4B41C0,2293,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PIEDRAS,626,3200,RDCLN23,NOCHE,-34.615411,-58.377434,0101000020E61000000133DFC14F304DC0A14CA3C9C54E41C0,4634,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"LACROZE, FEDERICO AV.",1962,3200,,,-34.566028,-58.440962,0101000020E6100000AE635C7171384DC0664F029B734841C0,1757,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01156,DUMONT SANTOS,2408,3200,,,-34.573576,-58.438585,0101000020E610000012C2A38D23384DC0A0E238F06A4941C0,1320,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SAN MARTIN,959,3200,RDCLN06,NOCHE,-34.596734,-58.374263,0101000020E61000002A8D98D9E72F4DC0A4349BC7614C41C0,241,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"SAENZ PEÐA, ROQUE, PRES. AV.",936,3200,RDCLN04,NOCHE,-34.604648,-58.38008,0101000020E61000008DEE2076A6304DC0C0CB0C1B654D41C0,357,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,URIARTE,1678,3200,,,-34.586941,-58.431403,0101000020E6100000BA32A83638374DC03DD7F7E1204B41C0,2556,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CESPEDES,2361,3200,,,-34.567988,-58.447882,0101000020E6100000C93B873254394DC09E42AED4B34841C0,1021,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARAGUAY,2298,3200,RDCLM18,MAÑANA,-34.598068,-58.40056,0101000020E6100000FA0AD28C45334DC05E64027E8D4C41C0,3229,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VIAMONTE,486,3200,RDCLN05,NOCHE,-34.599791,-58.373756,0101000020E61000008657923CD72F4DC0B3B794F3C54C41C0,4048,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,2340,3200,,,-34.559851,-58.458718,0101000020E6100000130B7C45B73A4DC003D19332A94741C0,861,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01130,CABILDO AV.,464,3200,,,-34.571767,-58.441599,0101000020E61000002079E75086384DC04DF73AA92F4941C0,816,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNCAL,1863,3200,RDCLM12,MAÑANA,-34.593652,-58.393874,0101000020E6100000525F96766A324DC03D9AEAC9FC4B41C0,2746,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MITRE BARTOLOME,1534,3200,RDCLN08,NOCHE,-34.607763,-58.388071,0101000020E610000054C37E4FAC314DC0035C902DCB4D41C0,4258,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARAGUAY,2894,3200,RDCLN25,NOCHE,-34.59628,-58.408313,0101000020E61000000DC4B29943344DC023A12DE7524C41C0,4830,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CIUDAD DE LA PAZ,1232,3200,,,-34.569035,-58.450339,0101000020E6100000828E56B5A4394DC0C2A38D23D64841C0,1079,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,2773,3200,RDCLM12,MAÑANA,-34.604564,-58.40469,0101000020E61000005682C5E1CC334DC0632B685A624D41C0,2741,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MENDOZA,2134,3200,,,-34.559619,-58.454943,0101000020E6100000A6457D923B3A4DC0309C6B98A14741C0,109,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,LA PAMPA,2612,3200,,,-34.566113,-58.456268,0101000020E61000000D1B65FD663A4DC0946B0A64764841C0,1740,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00121,"ALVAREZ, JULIAN",1308,3200,,,-34.594102,-58.426148,0101000020E6100000BEA085048C364DC07D3ECA880B4C41C0,524,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORDOBA AV.,5771,3200,,,-34.586287,-58.441975,0101000020E6100000265305A392384DC0F488D1730B4B41C0,1129,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCOS,2573,3200,,,-34.555929,-58.457639,0101000020E6100000E42F2DEA933A4DC0F1F274AE284741C0,644,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01199,ZAPATA,279,3200,,,-34.573968,-58.440284,0101000020E6100000DD79E2395B384DC0AB798EC8774941C0,2654,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ARENALES,1882,3200,RDCLM17,MAÑANA,-34.594786,-58.394227,0101000020E6100000A019C40776324DC0300F99F2214C41C0,3115,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00790,"SEGUI, JUAN FRANCISCO",3587,3200,,,-34.57901,-58.408934,0101000020E61000007A1C06F357344DC04A07EBFF1C4A41C0,2421,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"IRIGOYEN, BERNARDO de",678,3200,RDCLN23,NOCHE,-34.616042,-58.380278,0101000020E6100000B3B112F3AC304DC0317BD976DA4E41C0,4609,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PERU,972,3200,RDCLN24,NOCHE,-34.619277,-58.374288,0101000020E610000083A44FABE82F4DC01E15FF77444F41C0,4709,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCE,851,3200,,,-34.567802,-58.436135,0101000020E61000000BD28C45D3374DC03C4D66BCAD4841C0,617,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,2730,3200,RDCLM12,MAÑANA,-34.610147,-58.405044,0101000020E610000073B8567BD8334DC05260014C194E41C0,2768,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CERVIÑO,3447,3200,,,-34.580579,-58.407756,0101000020E6100000B75F3E5931344DC048DFA469504A41C0,995,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,URUGUAY,72,3200,RDCLN08,NOCHE,-34.608137,-58.386334,0101000020E61000009BAA7B6473314DC0683EE76ED74D41C0,4292,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00546,FOREST AV.,1771,3200,,,-34.572771,-58.466805,0101000020E6100000FD4D2844C03B4DC0728C648F504941C0,1416,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00961,GUEMES,4746,3200,,,-34.580698,-58.424954,0101000020E6100000F62686E464364DC0226DE34F544A41C0,1569,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
