etapa,calle,nro,id,direccion_normalizada,x,y,lat,long,the_geom,cartodb_id,created_at,updated_at
Etapa 1 Recorridos Zona 1 (MTE),Carranza,1696,543,"CARRANZA, ANGEL JUSTINIANO 1696",102271.450534,105172.904616,-34.582637,-58.438544,0101000020E6100000B3EDB43522384DC0433866D9934A41C0,202,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Billinghurst,1875,,BILLINGHURST 1875,104984.714255,104465.951509,-34.589,-58.408968,0101000020E6100000268E3C1059344DC008AC1C5A644B41C0,616,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Juan Maria Gutierrez,2631,,"GUTIERREZ, JUAN MARIA 2631",105855.426963,104695.314904,-34.586928,-58.39948,0101000020E6100000FAB31F2922334DC0A88DEA74204B41C0,646,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Av. Libertador,2326,597,DEL LIBERTADOR AV. 2326,105351.044655,105409.314394,-34.580494,-58.404981,0101000020E61000002D40DB6AD6334DC01AC39CA04D4A41C0,266,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Arenales,3270,,ARENALES 3270,104959.909815,104523.022398,-34.588486,-58.409239,0101000020E6100000B69F8CF161344DC0B2135E82534B41C0,615,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Arevalo,2107,503,AREVALO 2107,102462.133437,105734.157899,-34.577577,-58.436467,0101000020E610000041649126DE374DC0FDF50A0BEE4941C0,144,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GURRUCHAGA,2274,,GURRUCHAGA 2274,103762.343262,104948.101103,-34.584659,-58.422294,0101000020E610000005A6D3BA0D364DC0F2272A1BD64A41C0,453,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Paraguay,5340,,PARAGUAY 5340,102833.580222,105647.442663,-34.578358,-58.432419,0101000020E6100000A3957B8159374DC0A3B08BA2074A41C0,725,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Av.Cerviño,ochava Lafinur,467,CERVIÑO AV. y LAFINUR,104592.198271034,105608.393521089,-34.578703,-58.413253,0101000020E6100000A8FC6B79E5344DC06D8C9DF0124A41C0,129,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Bondpland,El Salvador,486,BONPLAND y EL SALVADOR,102467.40625,105184.3515625,-34.582533,-58.436408,0101000020E61000003CDBA337DC374DC09EEBFB70904A41C0,195,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Billinghurst,1265,,BILLINGHURST 1265,104560.188027,103791.055307,-34.595086,-58.413592,0101000020E610000091F12895F0344DC05B272EC72B4C41C0,744,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Colpayo,Rivadavia,,COLPAYO y RIVADAVIA AV.,102113.7890625,101029.8046875,-34.619984,-58.440252,0101000020E6100000D2FF722D5A384DC08A05BEA25B4F41C0,483,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Agüero ,1644,,AGUERO 1644,105193.198253,104216.194173,-34.59125,-58.406694,0101000020E61000005EBD8A8C0E344DC048E17A14AE4B41C0,707,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Republica de la India,2755,569,REPUBLICA DE LA INDIA 2755,104305.095564,105374.9451,-34.580809,-58.416381,0101000020E610000080D6FCF84B354DC07A1C06F3574A41C0,305,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Pueyrredon,1535,,PUEYRREDON AV. 1535,105659.497676,104017.647996,-34.593037,-58.401611,0101000020E6100000605B3FFD67334DC0B328ECA2E84B41C0,80,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,F. Lacroze,3154,,"LACROZE, FEDERICO AV. 3154",101304.93659,105735.908175,-34.577563,-58.449079,0101000020E61000000229B16B7B394DC098309A95ED4941C0,551,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Ugarteche,2884,412,UGARTECHE 2884,104596.18423,105216.065686,-34.58224,-58.413207,0101000020E610000038BD8BF7E3344DC026361FD7864A41C0,318,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),S. Ortiz,2922,555,"SCALABRINI ORTIZ, RAUL 2922",104721.710491,105196.385177,-34.582417,-58.411839,0101000020E6100000D21BEE23B7344DC035D1E7A38C4A41C0,312,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Arenales,2566,,ARENALES 2566,105563.990111,104011.69051,-34.593092,-58.402652,0101000020E6100000A2D5C9198A334DC076C24B70EA4B41C0,683,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Paraguay,5077,475,PARAGUAY 5077,103085.836063,105424.142881,-34.58037,-58.429669,0101000020E6100000718DCF64FF364DC02ECA6C90494A41C0,179,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),THAMES,1936,776,THAMES 1936,103269.383135,104833.117104,-34.585697,-58.427666,0101000020E61000003ACE6DC2BD364DC0C32E8A1EF84A41C0,470,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Cramer,1634,,CRAMER 1634,100604.309295,106560.556156,-34.57013,-58.456715,0101000020E6100000DC4B1AA3753A4DC0F73B1405FA4841C0,542,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,S. Dumont,3451,,"DUMONT, SANTOS 3451",101454.973695,105163.83684,-34.58272,-58.447442,0101000020E6100000AD6D8AC745394DC0D15CA791964A41C0,571,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Beruti,2467,,BERUTI 2467,105710.745348,104060.903501,-34.592647,-58.401052,0101000020E610000069FF03AC55334DC048895DDBDB4B41C0,685,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Zapata,631 aprox,,ZAPATA 631,101702.326162,106455.098304,-34.57108,-58.444749,0101000020E6100000E0F60489ED384DC029B34126194941C0,110,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Santa Fe,2425,,SANTA FE AV. 2425,105674.548775,103843.190134,-34.59461,-58.401445,0101000020E61000004512BD8C62334DC0F2EF332E1C4C41C0,693,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Nicaragua,5478,493,NICARAGUA 5478,102847.930781,105166.984032,-34.582689,-58.432261,0101000020E61000000A2B155454374DC0965E9B8D954A41C0,175,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,L.M. Campos,1363,,"CAMPOS, LUIS M. AV. 1363",101950.727699,107246.235884,-34.563948,-58.442044,0101000020E61000004FB2D5E594384DC08352B4722F4841C0,370,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Pacheco de Melo,2978,,"PACHECO DE MELO, JOSE ANDRES 2978",105369.046878,104930.525364,-34.58481,-58.404782,0101000020E6100000360186E5CF334DC0D72FD80DDB4A41C0,622,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),DARREGUEIRA,2256 (APROX),,DARACT AV. 2256,103010.422697,98312.5394211,-34.644476,-58.430466,0101000020E61000001D05888219374DC0488787307E5241C0,99,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Mario Bravo,1259,,"BRAVO, MARIO 1259",104455.186775,103800.011808,-34.595005,-58.414737,0101000020E610000078B81D1A16354DC06EFAB31F294C41C0,732,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),J. Alvarez,2546,548,ALVAREZ JONTE AV. 2546,98644.3979686,102408.659092,-34.607556,-58.478079,0101000020E6100000C3F352B1313D4DC08A3E1F65C44D41C0,94,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Arenales,3579,552,ARENALES 3579,104634.981329,104808.360163,-34.585915,-58.412782,0101000020E61000005130630AD6344DC0309E4143FF4A41C0,262,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),S. Ortiz,3067,571,"SCALABRINI ORTIZ, RAUL 3067",104837.171739,105331.086972,-34.581202,-58.410581,0101000020E6100000F3AD0FEB8D344DC0552FBFD3644A41C0,313,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Agüero ,2148,,AGUERO 2148,105663.355741,104634.452738,-34.587477,-58.401573,0101000020E610000072FA7ABE66334DC07B134372324B41C0,699,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Dorrego,1578,538,DORREGO AV. 1578,101719.46645,105081.026201,-34.583466,-58.44456,0101000020E61000000D8E9257E7384DC0FA298E03AF4A41C0,204,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,J. Newbery,1598,,"NEWBERY, JORGE 1598",102692.027305,106978.335626,-34.566361,-58.433966,0101000020E6100000B8C9A8328C374DC06C5D6A847E4841C0,362,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Av Sta Fe,4866,449,SANTA FE AV. 4866,103209.515599,105721.871507,-34.577686,-58.428322,0101000020E610000023145B41D3364DC0B4AD669DF14941C0,162,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,F. Lacroze,2219,,"LACROZE, FEDERICO AV. 2219",101846.184605,106786.337527,-34.568094,-58.443182,0101000020E610000083161230BA384DC0E486DF4DB74841C0,356,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Lafinur,3223,602,LAFINUR 3223,104611.254035,105631.478484,-34.578495,-58.413045,0101000020E61000005E6397A8DE344DC023F3C81F0C4A41C0,299,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Carranza,2388,470,"CARRANZA, ANGEL JUSTINIANO 2388",102873.83607,105808.675274,-34.576904,-58.431981,0101000020E610000027BF45274B374DC03E7782FDD74941C0,95,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cnel Diaz,1837,,"DIAZ, CNEL. AV. 1837",104822.932622,104363.201244,-34.589927,-58.410731,0101000020E6100000083A5AD592344DC082035ABA824B41C0,585,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Ancon,5340 aprox,,ANCON 5340,102715.244029,106037.351068,-34.574843,-58.43371,0101000020E61000005DF92CCF83374DC0D2AA9674944941C0,122,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Yerbal,1350,,YERBAL 1350,101272.248775,100749.564289,-34.622511,-58.449427,0101000020E61000003E78EDD286394DC03C33C170AE4F41C0,514,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Arce,819,,ARCE 819,102517.67306,106800.96698,-34.56796,-58.435865,0101000020E61000004B3CA06CCA374DC0D4B7CCE9B24841C0,329,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Sanchez de Bustamante,2338,,SANCHEZ DE BUSTAMANTE 2338,105422.669043,104800.519681,-34.585982,-58.404197,0101000020E6100000171230BABC334DC0B8054B75014B41C0,623,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Agüero ,1560,,AGUERO 1560,105114.051024,104128.412222,-34.592042,-58.407557,0101000020E6100000C020E9D32A344DC0E1ED4108C84B41C0,762,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cordoba,3267,,CORDOBA AV. 3267,104637.18167,103481.00685,-34.59788,-58.412751,0101000020E610000016325706D5344DC05C77F354874C41C0,751,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Rosario,715,,ROSARIO 715,102231.232525,101005.266279,-34.620205,-58.438971,0101000020E61000003B72A43330384DC068E89FE0624F41C0,531,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GURRUCHAGA,2472,,GURRUCHAGA 2472,103923.747012,105166.589199,-34.582689,-58.420536,0101000020E61000003465A71FD4354DC0965E9B8D954A41C0,454,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Paraguay,5271,468,PARAGUAY 5271,102905.207375,105595.178065,-34.578829,-58.431638,0101000020E6100000FDDAFAE93F374DC0FA7C9411174A41C0,180,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Juncal,ochava S. Ortiz,440,"JUNCAL y SCALABRINI ORTIZ, RAUL",104580.34375,105077.5234375,-34.583489,-58.413379,0101000020E610000035ED629AE9344DC0B2497EC4AF4A41C0,127,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Olleros,Libertador,,OLLEROS AV. y DEL LIBERTADOR AV.,102446.154411007,107289.076368004,-34.563561,-58.436646,0101000020E6100000F1F62004E4374DC0892650C4224841C0,390,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Juncal,2882,,JUNCAL 2882,105240.180166,104549.528748,-34.588245,-58.406184,0101000020E610000049145AD6FD334DC08C84B69C4B4B41C0,628,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),El Salvador,Thames,,EL SALVADOR y THAMES,103043.7421875,104645.1875,-34.587392,-58.430125,0101000020E6100000931804560E374DC04DF73AA92F4B41C0,439,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Anchorena,1872,,"ANCHORENA, TOMAS MANUEL DE, DR. 1872",105781.932975,104419.353869,-34.589416,-58.400279,0101000020E610000046239F573C334DC09CDEC5FB714B41C0,669,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Larrea,1431,,LARREA 1431,105904.307557,104302.126553,-34.590472,-58.398944,0101000020E6100000BC77D49810334DC0139A2496944B41C0,675,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Pacheco de Melo,2420,,"PACHECO DE MELO, JOSE ANDRES 2420",105885.426566,104555.011354,-34.588192,-58.399152,0101000020E61000000611A96917334DC069E21DE0494B41C0,670,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Maure,2825,,MAURE 2825,101651.046497,106026.162917,-34.574947,-58.445307,0101000020E610000006D7DCD1FF384DC077F700DD974941C0,560,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Dorrego,2755 aprox,,DORREGO AV. 2755,102842.928813,106088.189014,-34.574385,-58.432319,0101000020E61000003F389F3A56374DC00F289B72854941C0,117,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),EL SALVADOR,4753,,EL SALVADOR 4753,103256.928792,104479.416318,-34.588885,-58.427801,0101000020E61000001A19E42EC2364DC06F0D6C95604B41C0,438,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Azcuenaga,1768,,AZCUENAGA 1768,106148.910625,104465.567131,-34.588997,-58.396279,0101000020E6100000B98B3045B9324DC09738F240644B41C0,709,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Soler,5835,510,SOLER 5835,102602.980103,105581.549879,-34.578952,-58.434932,0101000020E6100000F0FD0DDAAB374DC016FA60191B4A41C0,185,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Elcano,3120,,ELCANO AV. 3120,100405.396046,106320.446765,-34.572295,-58.458882,0101000020E61000008E5C37A5BC3A4DC008556AF6404941C0,545,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Santa Fe,2931,,SANTA FE AV. 2931,105133.994339,104206.487374,-34.591338,-58.40734,0101000020E6100000232D95B723344DC0E770ADF6B04B41C0,708,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Rivadavia,5041,,RIVADAVIA AV. 5041,102392.487873,101189.392058,-34.618545,-58.437213,0101000020E61000006A317898F6374DC05A0D897B2C4F41C0,487,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Juan Maria Gutierrez,2719,,"GUTIERREZ, JUAN MARIA 2719",105776.69107,104754.225786,-34.586397,-58.400338,0101000020E61000004BAC8C463E334DC07BBC900E0F4B41C0,697,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,F. Lacroze,3272,,"LACROZE, FEDERICO AV. 3272",101244.460857,105608.929267,-34.578708,-58.449737,0101000020E61000008C6665FB90394DC07FF78E1A134A41C0,553,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Ruggieri,3086,565,"RUGGIERI, SILVIO L. 3086",105209.86451,105538.175189,-34.579333,-58.406521,0101000020E6100000901150E108344DC02D3F7095274A41C0,309,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Cespedes,2376,,CESPEDES 2376,101415.566859,106781.82172,-34.568135,-58.447875,0101000020E610000017D9CEF753394DC0425BCEA5B84841C0,349,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,J. Newbery,1802,,"NEWBERY, JORGE 1802",102540.339929,106764.453819,-34.56829,-58.435618,0101000020E610000043C6A354C2374DC069520ABABD4841C0,363,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Baez,Matienzo,,"BAEZ y MATIENZO, BENJAMIN, TENIENTE",102575,106611.6796875,-34.569667,-58.43524,0101000020E61000009DF4BEF1B5374DC0234E27D9EA4841C0,341,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Sanchez de Bustamante,1850,,SANCHEZ DE BUSTAMANTE 1850,105022.306863,104389.775448,-34.589686,-58.408558,0101000020E61000007442E8A04B344DC05C74B2D47A4B41C0,632,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Godoy Cruz,3010,581,GODOY CRUZ 3010,103785.270176,106026.7568,-34.574936,-58.422049,0101000020E61000009E279EB305364DC083A5BA80974941C0,286,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Villanueva,Olleros,,VILLANUEVA y OLLEROS,102082.9453125,106885.25,-34.567202,-58.440603,0101000020E61000007FC2D9AD65384DC0E71C3C139A4841C0,409,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),French,2424,,FRENCH 2424,105850.130051,104273.160079,-34.590733,-58.399534,0101000020E6100000EED11BEE23334DC080D591239D4B41C0,676,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Fitz Roy,1929,496,FITZ ROY 1929,102656.873872,105187.64049,-34.582503,-58.434343,0101000020E61000008E1F2A8D98374DC0346953758F4A41C0,155,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GUATEMALA,5151,,GUATEMALA 5151,103201.123592,105119.245717,-34.583118,-58.428411,0101000020E6100000921FF12BD6364DC0BEDA519CA34A41C0,446,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),ARMENIA,1957,,ARMENIA 1957,103538.948246,104599.670096,-34.587801,-58.424727,0101000020E6100000355D4F745D364DC02EC72B103D4B41C0,417,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),CHARCAS,4525,,CHARCAS 4525,103500.443719,105231.969872,-34.582101,-58.42515,0101000020E61000007CF2B0506B364DC005FC1A49824A41C0,434,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cnel Diaz,1556,,"DIAZ, CNEL. AV. 1556",104592.428489,104063.234412,-34.592632,-58.413242,0101000020E6100000B4AA251DE5344DC01348895DDB4B41C0,587,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Las Heras,3086,,LAS HERAS GENERAL AV. 3086,105316.845825,105068.143901,-34.58357,-58.405352,0101000020E610000021AF0793E2334DC09F76F86BB24A41C0,605,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Azcuenaga,1690,,AZCUENAGA 1690,106079.991201,104360.180554,-34.589947,-58.39703,0101000020E6100000F4C308E1D1324DC0C9AF1F62834B41C0,710,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Azcuenaga,1222,,AZCUENAGA 1222,105855.116448,103915.339626,-34.593959,-58.399478,0101000020E61000005ABC581822334DC01A1538D9064C41C0,717,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Santa Fe,3191,,SANTA FE AV. 3191,104909.561697,104446.999867,-34.589171,-58.409787,0101000020E6100000B9A981E673344DC0356090F4694B41C0,604,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Larrea,1133,,LARREA 1133,105726.119189,103876.249908,-34.594312,-58.400883,0101000020E6100000DD42572250334DC068CF656A124C41C0,691,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Olleros,C de la Paz,,OLLEROS y CIUDAD DE LA PAZ,101688.8671875,106331.0078125,-34.572198,-58.444896,0101000020E6100000840F255AF2384DC0166BB8C83D4941C0,389,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Agüero ,1136,,AGUERO 1136,104883.438195,103640.507643,-34.596441,-58.410068,0101000020E61000006D91B41B7D344DC02C7FBE2D584C41C0,767,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Carranza,2100,505,"CARRANZA, ANGEL JUSTINIANO 2100",102621.059581,105542.299911,-34.579306,-58.434735,0101000020E61000009AB67F65A5374DC03430F2B2264A41C0,97,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Beruti,3027,,BERUTI 3027,105199.74666,104425.746844,-34.589361,-58.406624,0101000020E610000065E256410C344DC0D844662E704B41C0,641,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Juncal,2760,,JUNCAL 2760,105355.166593,104445.783742,-34.58918,-58.40493,0101000020E6100000AB9509BFD4334DC088BA0F406A4B41C0,702,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Dorrego,El Salvador,547,DORREGO y EL SALVADOR,102088.8828125,105565.3203125,-34.5791,-58.440535,0101000020E610000026DF6C7363384DC08A8EE4F21F4A41C0,205,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Cabrera,5919,443,"CABRERA, JOSE A. 5919",101999.250625,105115.916763,-34.583151,-58.44151,0101000020E6100000B16D516683384DC09AD024B1A44A41C0,197,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Austria,2043,,AUSTRIA 2043,105380.649952,104517.977891,-34.588529,-58.404653,0101000020E6100000399D64ABCB334DC0B1DF13EB544B41C0,639,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Arevalo,1384,511,AREVALO 1384,101775.799651,105023.260127,-34.583987,-58.443946,0101000020E61000005298F738D3384DC003250516C04A41C0,187,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GUATEMALA,Thames,,GUATEMALA y THAMES,103393.3359375,104926.3046875,-34.584857,-58.426316,0101000020E61000007AE1CE8591364DC018EB1B98DC4A41C0,447,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Sanchez de Bustamante,1754,,SANCHEZ DE BUSTAMANTE 1754,104953.45672,104277.998366,-34.590694,-58.409308,0101000020E6100000DFFE5C3464344DC0C2F869DC9B4B41C0,750,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Libertador,Maure 482,,DEL LIBERTADOR AV. 482,107604.045875,104382.658087,-34.589735,-58.380418,0101000020E6100000A5677A89B1304DC03D27BD6F7C4B41C0,114,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,j. Newbery,3258,,"NEWBERY, JORGE 3258",101477.995416,105486.011313,-34.579816,-58.447192,0101000020E6100000348463963D394DC049D92269374A41C0,558,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Clay,2836,,CLAY 2836,102913.963633,106142.553716,-34.573895,-58.431545,0101000020E61000004CE0D6DD3C374DC0412B3064754941C0,351,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Humboldt,2125,494,HUMBOLDT 2125,102927.85732,105303.536972,-34.581458,-58.43139,0101000020E610000025E99AC937374DC0B0FF3A376D4A41C0,156,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Oro,3074,582,FRAY JUSTO SANTAMARIA DE ORO 3074,104008.619723,106189.253453,-34.57347,-58.419616,0101000020E61000006D7022FAB5354DC05A9E0777674941C0,302,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
